37,1000,start
31,1003,start
20,1009,start
33,999,start
45,1010,start
58,1010,start
48,1007,start
41,1015,start
54,992,start
47,1011,start
38,1001,start
51,1007,start
42,1011,start
34,1006,start
44,1014,start
36,1001,start
30,1005,start
21,1010,start
32,1002,start
24,1007,start
56,1003,start
50,1006,start
43,1012,start
52,1003,start
64,1013,start
39,1006,start
29,1003,start
22,1011,start
35,1003,start
46,1012,start
57,1004,start
28,1004,start
23,1008,start
53,1014,start
25,1010,start
17,1005,start
49,1012,start
40,1014,start
55,1006,start
66,1015,start
79,1006,start
69,1009,start
62,1015,start
75,1007,start
26,1007,start
77,993,start
71,1015,start
60,1000,start
12,1012,start
27,1008,start
76,1007,start
70,1010,start
61,1014,start
72,997,start
67,999,start
59,997,start
68,1008,start
63,999,start
74,1010,start
5,1019,start
18,1010,start
9,1014,start
14,1015,start
7,1017,start
16,1015,start
10,1011,start
3,1020,start
73,1007,start
65,997,start
19,1011,start
8,1013,start
1,1019,start
15,1010,start
6,1019,start
78,1009,start
11,1040,start
2,1019,start
13,1014,start
4,1017,start
49,127540,end
53,127747,end
67,128067,end
41,128106,end
57,129323,end
3,129918,end
51,130167,end
58,130554,end
55,130647,end
46,130985,end
50,131078,end
54,131380,end
45,131386,end
79,131405,end
42,131432,end
15,131505,end
78,131511,end
5,131546,end
11,131798,end
21,132122,end
14,132126,end
43,132273,end
22,132328,end
10,132302,end
6,132319,end
61,132362,end
19,132447,end
9,132491,end
25,132640,end
34,132688,end
77,132741,end
2,132773,end
47,132770,end
38,132863,end
30,132921,end
13,132899,end
70,132941,end
59,132924,end
63,132943,end
71,133006,end
74,133050,end
7,133069,end
40,133086,end
33,133108,end
69,133100,end
75,133168,end
60,133174,end
18,133227,end
62,133188,end
26,133201,end
65,133219,end
29,133245,end
52,133286,end
44,133289,end
48,133328,end
37,133328,end
64,133330,end
72,133329,end
31,133364,end
35,133392,end
39,133389,end
68,133422,end
23,133423,end
66,133477,end
56,133478,end
8,133505,end
73,133520,end
76,133524,end
28,133591,end
1,133604,end
17,133622,end
27,133588,end
16,133643,end
32,133665,end
12,133706,end
36,133741,end
4,133717,end
20,133805,end
24,133786,end
111,210027,start
91,210340,start
92,210732,start
114,210816,start
90,210940,start
89,211235,start
81,211631,start
94,211741,start
88,212201,start
83,213321,start
113,213434,start
117,213623,start
97,214319,start
116,214632,start
132,214826,start
127,215058,start
133,215167,start
86,215174,start
80,215247,start
93,215307,start
98,215360,start
112,215390,start
143,215424,start
108,215549,start
148,215560,start
134,215631,start
99,215784,start
82,215781,start
84,215817,start
141,215847,start
154,215919,start
135,215979,start
140,216029,start
96,216075,start
85,216069,start
155,216097,start
153,216117,start
152,216163,start
105,216168,start
87,216176,start
142,216184,start
95,216263,start
159,216345,start
126,216376,start
125,216369,start
121,216443,start
115,216506,start
122,216556,start
120,216559,start
119,216587,start
130,216592,start
129,216659,start
123,216664,start
118,216681,start
147,216679,start
144,216769,start
137,216778,start
128,216794,start
145,216803,start
151,216822,start
149,216818,start
146,216864,start
156,216894,start
131,216893,start
136,216922,start
138,216959,start
139,216975,start
158,216988,start
110,217059,start
150,217060,start
157,217124,start
102,217204,start
100,217245,start
107,217297,start
124,217409,start
101,217460,start
104,217530,start
109,217550,start
103,217636,start
106,217692,start
89,319342,end
88,319313,end
90,320033,end
91,320269,end
81,330274,end
80,331708,end
