x,y,z,time,label
495,0,0,3921,delay_kernel_start_0
879,0,0,3921,delay_kernel_start_0
463,0,0,3921,delay_kernel_start_0
912,0,0,3921,delay_kernel_start_0
688,0,0,3921,delay_kernel_start_0
656,0,0,3921,delay_kernel_start_0
400,0,0,3921,delay_kernel_start_0
945,0,0,3921,delay_kernel_start_0
432,0,0,3921,delay_kernel_start_0
528,0,0,3921,delay_kernel_start_0
496,0,0,3921,delay_kernel_start_0
880,0,0,3921,delay_kernel_start_0
464,0,0,3921,delay_kernel_start_0
913,0,0,3921,delay_kernel_start_0
689,0,0,3921,delay_kernel_start_0
657,0,0,3921,delay_kernel_start_0
401,0,0,3921,delay_kernel_start_0
946,0,0,3921,delay_kernel_start_0
433,0,0,3921,delay_kernel_start_0
529,0,0,3921,delay_kernel_start_0
497,0,0,3921,delay_kernel_start_0
881,0,0,3921,delay_kernel_start_0
465,0,0,3921,delay_kernel_start_0
914,0,0,3921,delay_kernel_start_0
690,0,0,3921,delay_kernel_start_0
658,0,0,3921,delay_kernel_start_0
402,0,0,3921,delay_kernel_start_0
947,0,0,3921,delay_kernel_start_0
434,0,0,3921,delay_kernel_start_0
530,0,0,3921,delay_kernel_start_0
498,0,0,3921,delay_kernel_start_0
882,0,0,3921,delay_kernel_start_0
466,0,0,3921,delay_kernel_start_0
915,0,0,3921,delay_kernel_start_0
691,0,0,3921,delay_kernel_start_0
659,0,0,3921,delay_kernel_start_0
403,0,0,3921,delay_kernel_start_0
952,0,0,3921,delay_kernel_start_0
435,0,0,3921,delay_kernel_start_0
531,0,0,3921,delay_kernel_start_0
499,0,0,3921,delay_kernel_start_0
883,0,0,3921,delay_kernel_start_0
467,0,0,3921,delay_kernel_start_0
920,0,0,3921,delay_kernel_start_0
696,0,0,3921,delay_kernel_start_0
664,0,0,3921,delay_kernel_start_0
408,0,0,3921,delay_kernel_start_0
953,0,0,3921,delay_kernel_start_0
440,0,0,3921,delay_kernel_start_0
536,0,0,3921,delay_kernel_start_0
504,0,0,3921,delay_kernel_start_0
888,0,0,3921,delay_kernel_start_0
472,0,0,3921,delay_kernel_start_0
921,0,0,3921,delay_kernel_start_0
697,0,0,3921,delay_kernel_start_0
665,0,0,3921,delay_kernel_start_0
409,0,0,3921,delay_kernel_start_0
954,0,0,3921,delay_kernel_start_0
441,0,0,3921,delay_kernel_start_0
537,0,0,3921,delay_kernel_start_0
505,0,0,3921,delay_kernel_start_0
889,0,0,3921,delay_kernel_start_0
473,0,0,3921,delay_kernel_start_0
922,0,0,3921,delay_kernel_start_0
698,0,0,3921,delay_kernel_start_0
666,0,0,3921,delay_kernel_start_0
410,0,0,3921,delay_kernel_start_0
955,0,0,3921,delay_kernel_start_0
442,0,0,3921,delay_kernel_start_0
538,0,0,3921,delay_kernel_start_0
506,0,0,3921,delay_kernel_start_0
890,0,0,3921,delay_kernel_start_0
474,0,0,3921,delay_kernel_start_0
923,0,0,3921,delay_kernel_start_0
699,0,0,3921,delay_kernel_start_0
667,0,0,3921,delay_kernel_start_0
411,0,0,3921,delay_kernel_start_0
948,0,0,3921,delay_kernel_start_0
443,0,0,3921,delay_kernel_start_0
