x,y,z,time,label
580,0,0,0,des_start_0
1836,0,0,0,des_start_0
3659,0,0,0,des_start_0
2635,0,0,0,des_start_0
4619,0,0,0,des_start_0
521,0,0,0,des_start_0
1506,0,0,0,des_start_0
3595,0,0,0,des_start_0
2571,0,0,0,des_start_0
4939,0,0,0,des_start_0
581,0,0,0,des_start_0
1837,0,0,0,des_start_0
3652,0,0,0,des_start_0
2628,0,0,0,des_start_0
4612,0,0,0,des_start_0
522,0,0,0,des_start_0
1507,0,0,0,des_start_0
3588,0,0,0,des_start_0
2564,0,0,0,des_start_0
4932,0,0,0,des_start_0
582,0,0,0,des_start_0
1838,0,0,0,des_start_0
3653,0,0,0,des_start_0
2629,0,0,0,des_start_0
4613,0,0,0,des_start_0
523,0,0,0,des_start_0
1512,0,0,0,des_start_0
3589,0,0,0,des_start_0
2565,0,0,0,des_start_0
4933,0,0,0,des_start_0
583,0,0,0,des_start_0
1839,0,0,0,des_start_0
3654,0,0,0,des_start_0
2630,0,0,0,des_start_0
4614,0,0,0,des_start_0
516,0,0,0,des_start_0
1513,0,0,0,des_start_0
3590,0,0,0,des_start_0
2566,0,0,0,des_start_0
4934,0,0,0,des_start_0
588,0,0,0,des_start_0
1840,0,0,0,des_start_0
3655,0,0,0,des_start_0
2631,0,0,0,des_start_0
4615,0,0,0,des_start_0
517,0,0,0,des_start_0
1514,0,0,0,des_start_0
3591,0,0,0,des_start_0
2567,0,0,0,des_start_0
4935,0,0,0,des_start_0
589,0,0,0,des_start_0
1841,0,0,0,des_start_0
3660,0,0,0,des_start_0
2636,0,0,0,des_start_0
4620,0,0,0,des_start_0
518,0,0,0,des_start_0
1515,0,0,0,des_start_0
3596,0,0,0,des_start_0
2572,0,0,0,des_start_0
4940,0,0,0,des_start_0
590,0,0,0,des_start_0
1842,0,0,0,des_start_0
3661,0,0,0,des_start_0
2637,0,0,0,des_start_0
4621,0,0,0,des_start_0
519,0,0,0,des_start_0
1508,0,0,0,des_start_0
3597,0,0,0,des_start_0
2573,0,0,0,des_start_0
4941,0,0,0,des_start_0
591,0,0,0,des_start_0
1843,0,0,0,des_start_0
3662,0,0,0,des_start_0
2638,0,0,0,des_start_0
4622,0,0,0,des_start_0
524,0,0,0,des_start_0
1509,0,0,0,des_start_0
3598,0,0,0,des_start_0
2574,0,0,0,des_start_0
4942,0,0,0,des_start_0
592,0,0,0,des_start_0
1848,0,0,0,des_start_0
3663,0,0,0,des_start_0
2639,0,0,0,des_start_0
4623,0,0,0,des_start_0
525,0,0,0,des_start_0
1510,0,0,0,des_start_0
3599,0,0,0,des_start_0
2575,0,0,0,des_start_0
4943,0,0,0,des_start_0
593,0,0,0,des_start_0
1849,0,0,0,des_start_0
3664,0,0,0,des_start_0
2640,0,0,0,des_start_0
4624,0,0,0,des_start_0
526,0,0,0,des_start_0
1511,0,0,0,des_start_0
3600,0,0,0,des_start_0
2576,0,0,0,des_start_0
4944,0,0,0,des_start_0
594,0,0,0,des_start_0
1850,0,0,0,des_start_0
3665,0,0,0,des_start_0
2641,0,0,0,des_start_0
4625,0,0,0,des_start_0
527,0,0,0,des_start_0
1516,0,0,0,des_start_0
3601,0,0,0,des_start_0
2577,0,0,0,des_start_0
4945,0,0,0,des_start_0
595,0,0,0,des_start_0
1851,0,0,0,des_start_0
3666,0,0,0,des_start_0
2642,0,0,0,des_start_0
4626,0,0,0,des_start_0
528,0,0,0,des_start_0
1517,0,0,0,des_start_0
3602,0,0,0,des_start_0
2578,0,0,0,des_start_0
4946,0,0,0,des_start_0
600,0,0,0,des_start_0
1844,0,0,0,des_start_0
3667,0,0,0,des_start_0
2643,0,0,0,des_start_0
4627,0,0,0,des_start_0
529,0,0,0,des_start_0
1518,0,0,0,des_start_0
3603,0,0,0,des_start_0
2579,0,0,0,des_start_0
4947,0,0,0,des_start_0
601,0,0,0,des_start_0
1845,0,0,0,des_start_0
3672,0,0,0,des_start_0
2648,0,0,0,des_start_0
4632,0,0,0,des_start_0
530,0,0,0,des_start_0
1519,0,0,0,des_start_0
3608,0,0,0,des_start_0
2584,0,0,0,des_start_0
4952,0,0,0,des_start_0
602,0,0,0,des_start_0
1846,0,0,0,des_start_0
3673,0,0,0,des_start_0
2649,0,0,0,des_start_0
4633,0,0,0,des_start_0
531,0,0,0,des_start_0
1520,0,0,0,des_start_0
3609,0,0,0,des_start_0
2585,0,0,0,des_start_0
4953,0,0,0,des_start_0
603,0,0,0,des_start_0
1847,0,0,0,des_start_0
3674,0,0,0,des_start_0
2650,0,0,0,des_start_0
4634,0,0,0,des_start_0
536,0,0,0,des_start_0
1521,0,0,0,des_start_0
3610,0,0,0,des_start_0
2586,0,0,0,des_start_0
4954,0,0,0,des_start_0
596,0,0,0,des_start_0
1852,0,0,0,des_start_0
3675,0,0,0,des_start_0
2651,0,0,0,des_start_0
4635,0,0,0,des_start_0
537,0,0,0,des_start_0
1522,0,0,0,des_start_0
3611,0,0,0,des_start_0
2587,0,0,0,des_start_0
4955,0,0,0,des_start_0
597,0,0,0,des_start_0
1853,0,0,0,des_start_0
3668,0,0,0,des_start_0
2644,0,0,0,des_start_0
4628,0,0,0,des_start_0
538,0,0,0,des_start_0
1523,0,0,0,des_start_0
3604,0,0,0,des_start_0
2580,0,0,0,des_start_0
4948,0,0,0,des_start_0
598,0,0,0,des_start_0
1854,0,0,0,des_start_0
3669,0,0,0,des_start_0
2645,0,0,0,des_start_0
4629,0,0,0,des_start_0
539,0,0,0,des_start_0
1528,0,0,0,des_start_0
3605,0,0,0,des_start_0
2581,0,0,0,des_start_0
4949,0,0,0,des_start_0
599,0,0,0,des_start_0
1855,0,0,0,des_start_0
3670,0,0,0,des_start_0
2646,0,0,0,des_start_0
4630,0,0,0,des_start_0
532,0,0,0,des_start_0
1529,0,0,0,des_start_0
3606,0,0,0,des_start_0
2582,0,0,0,des_start_0
4950,0,0,0,des_start_0
604,0,0,0,des_start_0
1024,0,0,0,des_start_0
3671,0,0,0,des_start_0
2647,0,0,0,des_start_0
4631,0,0,0,des_start_0
533,0,0,0,des_start_0
1530,0,0,0,des_start_0
3607,0,0,0,des_start_0
2583,0,0,0,des_start_0
4951,0,0,0,des_start_0
605,0,0,0,des_start_0
1025,0,0,0,des_start_0
3676,0,0,0,des_start_0
2652,0,0,0,des_start_0
4636,0,0,0,des_start_0
534,0,0,0,des_start_0
1531,0,0,0,des_start_0
3612,0,0,0,des_start_0
2588,0,0,0,des_start_0
4956,0,0,0,des_start_0
606,0,0,0,des_start_0
1026,0,0,0,des_start_0
3677,0,0,0,des_start_0
2653,0,0,0,des_start_0
4637,0,0,0,des_start_0
535,0,0,0,des_start_0
1524,0,0,0,des_start_0
3613,0,0,0,des_start_0
2589,0,0,0,des_start_0
4957,0,0,0,des_start_0
607,0,0,0,des_start_0
1027,0,0,0,des_start_0
