x,y,z,time,label
1933,0,0,0,des_start_0
396,0,0,0,des_start_0
2445,0,0,0,des_start_0
1421,0,0,0,des_start_0
946,0,0,0,des_start_0
1612,0,0,0,des_start_0
77,0,0,0,des_start_0
2124,0,0,0,des_start_0
1100,0,0,0,des_start_0
580,0,0,0,des_start_0
1934,0,0,0,des_start_0
397,0,0,0,des_start_0
2446,0,0,0,des_start_0
1422,0,0,0,des_start_0
947,0,0,0,des_start_0
1613,0,0,0,des_start_0
78,0,0,0,des_start_0
2125,0,0,0,des_start_0
1101,0,0,0,des_start_0
581,0,0,0,des_start_0
1935,0,0,0,des_start_0
398,0,0,0,des_start_0
2447,0,0,0,des_start_0
1423,0,0,0,des_start_0
952,0,0,0,des_start_0
1614,0,0,0,des_start_0
79,0,0,0,des_start_0
2126,0,0,0,des_start_0
1102,0,0,0,des_start_0
582,0,0,0,des_start_0
1936,0,0,0,des_start_0
399,0,0,0,des_start_0
2448,0,0,0,des_start_0
1424,0,0,0,des_start_0
953,0,0,0,des_start_0
1615,0,0,0,des_start_0
80,0,0,0,des_start_0
2127,0,0,0,des_start_0
1103,0,0,0,des_start_0
583,0,0,0,des_start_0
1937,0,0,0,des_start_0
400,0,0,0,des_start_0
2449,0,0,0,des_start_0
1425,0,0,0,des_start_0
954,0,0,0,des_start_0
1616,0,0,0,des_start_0
81,0,0,0,des_start_0
2128,0,0,0,des_start_0
1104,0,0,0,des_start_0
588,0,0,0,des_start_0
1938,0,0,0,des_start_0
401,0,0,0,des_start_0
2450,0,0,0,des_start_0
1426,0,0,0,des_start_0
955,0,0,0,des_start_0
1617,0,0,0,des_start_0
82,0,0,0,des_start_0
2129,0,0,0,des_start_0
1105,0,0,0,des_start_0
589,0,0,0,des_start_0
1939,0,0,0,des_start_0
402,0,0,0,des_start_0
2451,0,0,0,des_start_0
1427,0,0,0,des_start_0
948,0,0,0,des_start_0
1618,0,0,0,des_start_0
83,0,0,0,des_start_0
2130,0,0,0,des_start_0
1106,0,0,0,des_start_0
590,0,0,0,des_start_0
1944,0,0,0,des_start_0
403,0,0,0,des_start_0
2456,0,0,0,des_start_0
1432,0,0,0,des_start_0
949,0,0,0,des_start_0
1619,0,0,0,des_start_0
88,0,0,0,des_start_0
2131,0,0,0,des_start_0
1107,0,0,0,des_start_0
591,0,0,0,des_start_0
1945,0,0,0,des_start_0
408,0,0,0,des_start_0
2457,0,0,0,des_start_0
1433,0,0,0,des_start_0
950,0,0,0,des_start_0
1624,0,0,0,des_start_0
89,0,0,0,des_start_0
2136,0,0,0,des_start_0
1112,0,0,0,des_start_0
592,0,0,0,des_start_0
1946,0,0,0,des_start_0
409,0,0,0,des_start_0
2458,0,0,0,des_start_0
1434,0,0,0,des_start_0
951,0,0,0,des_start_0
1625,0,0,0,des_start_0
90,0,0,0,des_start_0
2137,0,0,0,des_start_0
1113,0,0,0,des_start_0
593,0,0,0,des_start_0
1947,0,0,0,des_start_0
410,0,0,0,des_start_0
2459,0,0,0,des_start_0
1435,0,0,0,des_start_0
956,0,0,0,des_start_0
1626,0,0,0,des_start_0
91,0,0,0,des_start_0
2138,0,0,0,des_start_0
1114,0,0,0,des_start_0
594,0,0,0,des_start_0
1940,0,0,0,des_start_0
411,0,0,0,des_start_0
2452,0,0,0,des_start_0
1428,0,0,0,des_start_0
957,0,0,0,des_start_0
1627,0,0,0,des_start_0
84,0,0,0,des_start_0
2139,0,0,0,des_start_0
1115,0,0,0,des_start_0
595,0,0,0,des_start_0
1941,0,0,0,des_start_0
404,0,0,0,des_start_0
2453,0,0,0,des_start_0
1429,0,0,0,des_start_0
958,0,0,0,des_start_0
1620,0,0,0,des_start_0
85,0,0,0,des_start_0
2132,0,0,0,des_start_0
1108,0,0,0,des_start_0
600,0,0,0,des_start_0
1942,0,0,0,des_start_0
405,0,0,0,des_start_0
2454,0,0,0,des_start_0
1430,0,0,0,des_start_0
959,0,0,0,des_start_0
1621,0,0,0,des_start_0
86,0,0,0,des_start_0
2133,0,0,0,des_start_0
1109,0,0,0,des_start_0
601,0,0,0,des_start_0
1943,0,0,0,des_start_0
406,0,0,0,des_start_0
2455,0,0,0,des_start_0
1431,0,0,0,des_start_0
544,0,0,0,des_start_0
1622,0,0,0,des_start_0
87,0,0,0,des_start_0
2134,0,0,0,des_start_0
1110,0,0,0,des_start_0
602,0,0,0,des_start_0
1948,0,0,0,des_start_0
407,0,0,0,des_start_0
2460,0,0,0,des_start_0
1436,0,0,0,des_start_0
545,0,0,0,des_start_0
1623,0,0,0,des_start_0
92,0,0,0,des_start_0
2135,0,0,0,des_start_0
1111,0,0,0,des_start_0
603,0,0,0,des_start_0
1949,0,0,0,des_start_0
412,0,0,0,des_start_0
2461,0,0,0,des_start_0
1437,0,0,0,des_start_0
546,0,0,0,des_start_0
1628,0,0,0,des_start_0
93,0,0,0,des_start_0
2140,0,0,0,des_start_0
1116,0,0,0,des_start_0
596,0,0,0,des_start_0
1950,0,0,0,des_start_0
413,0,0,0,des_start_0
2462,0,0,0,des_start_0
1438,0,0,0,des_start_0
547,0,0,0,des_start_0
1629,0,0,0,des_start_0
94,0,0,0,des_start_0
2141,0,0,0,des_start_0
1117,0,0,0,des_start_0
597,0,0,0,des_start_0
1951,0,0,0,des_start_0
414,0,0,0,des_start_0
2463,0,0,0,des_start_0
1439,0,0,0,des_start_0
552,0,0,0,des_start_0
1630,0,0,0,des_start_0
95,0,0,0,des_start_0
2142,0,0,0,des_start_0
1118,0,0,0,des_start_0
598,0,0,0,des_start_0
1952,0,0,0,des_start_0
415,0,0,0,des_start_0
2464,0,0,0,des_start_0
1440,0,0,0,des_start_0
553,0,0,0,des_start_0
1631,0,0,0,des_start_0
192,0,0,0,des_start_0
2143,0,0,0,des_start_0
1119,0,0,0,des_start_0
599,0,0,0,des_start_0
1953,0,0,0,des_start_0
416,0,0,0,des_start_0
2465,0,0,0,des_start_0
1441,0,0,0,des_start_0
554,0,0,0,des_start_0
1632,0,0,0,des_start_0
193,0,0,0,des_start_0
2240,0,0,0,des_start_0
1120,0,0,0,des_start_0
604,0,0,0,des_start_0
1954,0,0,0,des_start_0
417,0,0,0,des_start_0
2466,0,0,0,des_start_0
1442,0,0,0,des_start_0
555,0,0,0,des_start_0
1633,0,0,0,des_start_0
194,0,0,0,des_start_0
2241,0,0,0,des_start_0
1121,0,0,0,des_start_0
605,0,0,0,des_start_0
1955,0,0,0,des_start_0
418,0,0,0,des_start_0
2467,0,0,0,des_start_0
1443,0,0,0,des_start_0
548,0,0,0,des_start_0
1634,0,0,0,des_start_0
195,0,0,0,des_start_0
2242,0,0,0,des_start_0
1122,0,0,0,des_start_0
606,0,0,0,des_start_0
1960,0,0,0,des_start_0
419,0,0,0,des_start_0
2472,0,0,0,des_start_0
1448,0,0,0,des_start_0
549,0,0,0,des_start_0
1635,0,0,0,des_start_0
200,0,0,0,des_start_0
2243,0,0,0,des_start_0
1123,0,0,0,des_start_0
607,0,0,0,des_start_0
1961,0,0,0,des_start_0
424,0,0,0,des_start_0
2473,0,0,0,des_start_0
1449,0,0,0,des_start_0
550,0,0,0,des_start_0
1640,0,0,0,des_start_0
201,0,0,0,des_start_0
2248,0,0,0,des_start_0
1128,0,0,0,des_start_0
704,0,0,0,des_start_0
1962,0,0,0,des_start_0
425,0,0,0,des_start_0
2474,0,0,0,des_start_0
1450,0,0,0,des_start_0
551,0,0,0,des_start_0
1641,0,0,0,des_start_0
202,0,0,0,des_start_0
2249,0,0,0,des_start_0
1129,0,0,0,des_start_0
705,0,0,0,des_start_0
1963,0,0,0,des_start_0
426,0,0,0,des_start_0
2475,0,0,0,des_start_0
1451,0,0,0,des_start_0
556,0,0,0,des_start_0
1642,0,0,0,des_start_0
203,0,0,0,des_start_0
2250,0,0,0,des_start_0
1130,0,0,0,des_start_0
706,0,0,0,des_start_0
1956,0,0,0,des_start_0
427,0,0,0,des_start_0
2468,0,0,0,des_start_0
1444,0,0,0,des_start_0
557,0,0,0,des_start_0
1643,0,0,0,des_start_0
196,0,0,0,des_start_0
2251,0,0,0,des_start_0
1131,0,0,0,des_start_0
707,0,0,0,des_start_0
1957,0,0,0,des_start_0
420,0,0,0,des_start_0
2469,0,0,0,des_start_0
1445,0,0,0,des_start_0
558,0,0,0,des_start_0
1636,0,0,0,des_start_0
197,0,0,0,des_start_0
2244,0,0,0,des_start_0
1124,0,0,0,des_start_0
712,0,0,0,des_start_0
1958,0,0,0,des_start_0
421,0,0,0,des_start_0
2470,0,0,0,des_start_0
1446,0,0,0,des_start_0
559,0,0,0,des_start_0
1637,0,0,0,des_start_0
198,0,0,0,des_start_0
2245,0,0,0,des_start_0
1125,0,0,0,des_start_0
713,0,0,0,des_start_0
1959,0,0,0,des_start_0
422,0,0,0,des_start_0
2471,0,0,0,des_start_0
1447,0,0,0,des_start_0
560,0,0,0,des_start_0
1638,0,0,0,des_start_0
199,0,0,0,des_start_0
2246,0,0,0,des_start_0
1126,0,0,0,des_start_0
714,0,0,0,des_start_0
1964,0,0,0,des_start_0
423,0,0,0,des_start_0
2476,0,0,0,des_start_0
1452,0,0,0,des_start_0
561,0,0,0,des_start_0
1639,0,0,0,des_start_0
204,0,0,0,des_start_0
2247,0,0,0,des_start_0
1127,0,0,0,des_start_0
715,0,0,0,des_start_0
1965,0,0,0,des_start_0
428,0,0,0,des_start_0
2477,0,0,0,des_start_0
1453,0,0,0,des_start_0
562,0,0,0,des_start_0
1644,0,0,0,des_start_0
205,0,0,0,des_start_0
2252,0,0,0,des_start_0
1132,0,0,0,des_start_0
708,0,0,0,des_start_0
1966,0,0,0,des_start_0
429,0,0,0,des_start_0
2478,0,0,0,des_start_0
1454,0,0,0,des_start_0
563,0,0,0,des_start_0
1645,0,0,0,des_start_0
206,0,0,0,des_start_0
2253,0,0,0,des_start_0
1133,0,0,0,des_start_0
709,0,0,0,des_start_0
1967,0,0,0,des_start_0
430,0,0,0,des_start_0
2479,0,0,0,des_start_0
1455,0,0,0,des_start_0
568,0,0,0,des_start_0
1646,0,0,0,des_start_0
207,0,0,0,des_start_0
2254,0,0,0,des_start_0
1134,0,0,0,des_start_0
710,0,0,0,des_start_0
1968,0,0,0,des_start_0
431,0,0,0,des_start_0
2480,0,0,0,des_start_0
1456,0,0,0,des_start_0
569,0,0,0,des_start_0
1647,0,0,0,des_start_0
208,0,0,0,des_start_0
2255,0,0,0,des_start_0
1135,0,0,0,des_start_0
711,0,0,0,des_start_0
1969,0,0,0,des_start_0
432,0,0,0,des_start_0
2481,0,0,0,des_start_0
1457,0,0,0,des_start_0
570,0,0,0,des_start_0
1648,0,0,0,des_start_0
209,0,0,0,des_start_0
2256,0,0,0,des_start_0
1136,0,0,0,des_start_0
716,0,0,0,des_start_0
1970,0,0,0,des_start_0
433,0,0,0,des_start_0
2482,0,0,0,des_start_0
1458,0,0,0,des_start_0
571,0,0,0,des_start_0
1649,0,0,0,des_start_0
210,0,0,0,des_start_0
2257,0,0,0,des_start_0
1137,0,0,0,des_start_0
717,0,0,0,des_start_0
1971,0,0,0,des_start_0
434,0,0,0,des_start_0
2483,0,0,0,des_start_0
1459,0,0,0,des_start_0
564,0,0,0,des_start_0
1650,0,0,0,des_start_0
211,0,0,0,des_start_0
2258,0,0,0,des_start_0
1138,0,0,0,des_start_0
718,0,0,0,des_start_0
1976,0,0,0,des_start_0
435,0,0,0,des_start_0
2488,0,0,0,des_start_0
1464,0,0,0,des_start_0
565,0,0,0,des_start_0
1651,0,0,0,des_start_0
216,0,0,0,des_start_0
2259,0,0,0,des_start_0
1139,0,0,0,des_start_0
719,0,0,0,des_start_0
1977,0,0,0,des_start_0
440,0,0,0,des_start_0
2489,0,0,0,des_start_0
1465,0,0,0,des_start_0
566,0,0,0,des_start_0
1656,0,0,0,des_start_0
217,0,0,0,des_start_0
2264,0,0,0,des_start_0
1144,0,0,0,des_start_0
720,0,0,0,des_start_0
1978,0,0,0,des_start_0
441,0,0,0,des_start_0
2490,0,0,0,des_start_0
1466,0,0,0,des_start_0
567,0,0,0,des_start_0
1657,0,0,0,des_start_0
218,0,0,0,des_start_0
2265,0,0,0,des_start_0
1145,0,0,0,des_start_0
721,0,0,0,des_start_0
1979,0,0,0,des_start_0
442,0,0,0,des_start_0
2491,0,0,0,des_start_0
1467,0,0,0,des_start_0
572,0,0,0,des_start_0
1658,0,0,0,des_start_0
219,0,0,0,des_start_0
2266,0,0,0,des_start_0
1146,0,0,0,des_start_0
722,0,0,0,des_start_0
1972,0,0,0,des_start_0
443,0,0,0,des_start_0
2484,0,0,0,des_start_0
1460,0,0,0,des_start_0
573,0,0,0,des_start_0
1659,0,0,0,des_start_0
212,0,0,0,des_start_0
2267,0,0,0,des_start_0
1147,0,0,0,des_start_0
723,0,0,0,des_start_0
1973,0,0,0,des_start_0
436,0,0,0,des_start_0
2485,0,0,0,des_start_0
1461,0,0,0,des_start_0
574,0,0,0,des_start_0
1652,0,0,0,des_start_0
213,0,0,0,des_start_0
2260,0,0,0,des_start_0
1140,0,0,0,des_start_0
728,0,0,0,des_start_0
1974,0,0,0,des_start_0
437,0,0,0,des_start_0
2486,0,0,0,des_start_0
1462,0,0,0,des_start_0
575,0,0,0,des_start_0
1653,0,0,0,des_start_0
214,0,0,0,des_start_0
2261,0,0,0,des_start_0
1141,0,0,0,des_start_0
729,0,0,0,des_start_0
1975,0,0,0,des_start_0
438,0,0,0,des_start_0
2487,0,0,0,des_start_0
1463,0,0,0,des_start_0
800,0,0,0,des_start_0
1654,0,0,0,des_start_0
215,0,0,0,des_start_0
2262,0,0,0,des_start_0
1142,0,0,0,des_start_0
730,0,0,0,des_start_0
1980,0,0,0,des_start_0
439,0,0,0,des_start_0
2492,0,0,0,des_start_0
1468,0,0,0,des_start_0
801,0,0,0,des_start_0
1655,0,0,0,des_start_0
220,0,0,0,des_start_0
2263,0,0,0,des_start_0
1143,0,0,0,des_start_0
731,0,0,0,des_start_0
1981,0,0,0,des_start_0
444,0,0,0,des_start_0
2493,0,0,0,des_start_0
1469,0,0,0,des_start_0
802,0,0,0,des_start_0
1660,0,0,0,des_start_0
221,0,0,0,des_start_0
2268,0,0,0,des_start_0
1148,0,0,0,des_start_0
724,0,0,0,des_start_0
1982,0,0,0,des_start_0
445,0,0,0,des_start_0
2494,0,0,0,des_start_0
1470,0,0,0,des_start_0
803,0,0,0,des_start_0
1661,0,0,0,des_start_0
222,0,0,0,des_start_0
2269,0,0,0,des_start_0
1149,0,0,0,des_start_0
725,0,0,0,des_start_0
1983,0,0,0,des_start_0
446,0,0,0,des_start_0
2495,0,0,0,des_start_0
1471,0,0,0,des_start_0
808,0,0,0,des_start_0
1662,0,0,0,des_start_0
223,0,0,0,des_start_0
2270,0,0,0,des_start_0
1150,0,0,0,des_start_0
726,0,0,0,des_start_0
1536,0,0,0,des_start_0
447,0,0,0,des_start_0
2048,0,0,0,des_start_0
1024,0,0,0,des_start_0
809,0,0,0,des_start_0
1663,0,0,0,des_start_0
96,0,0,0,des_start_0
2271,0,0,0,des_start_0
1151,0,0,0,des_start_0
727,0,0,0,des_start_0
1537,0,0,0,des_start_0
0,0,0,0,des_start_0
2049,0,0,0,des_start_0
1025,0,0,0,des_start_0
810,0,0,0,des_start_0
1728,0,0,0,des_start_0
97,0,0,0,des_start_0
2368,0,0,0,des_start_0
1216,0,0,0,des_start_0
732,0,0,0,des_start_0
1538,0,0,0,des_start_0
1,0,0,0,des_start_0
2050,0,0,0,des_start_0
1026,0,0,0,des_start_0
811,0,0,0,des_start_0
1729,0,0,0,des_start_0
98,0,0,0,des_start_0
2369,0,0,0,des_start_0
1217,0,0,0,des_start_0
733,0,0,0,des_start_0
1539,0,0,0,des_start_0
2,0,0,0,des_start_0
2051,0,0,0,des_start_0
1027,0,0,0,des_start_0
804,0,0,0,des_start_0
1730,0,0,0,des_start_0
99,0,0,0,des_start_0
2370,0,0,0,des_start_0
1218,0,0,0,des_start_0
734,0,0,0,des_start_0
1544,0,0,0,des_start_0
3,0,0,0,des_start_0
2056,0,0,0,des_start_0
1032,0,0,0,des_start_0
805,0,0,0,des_start_0
1731,0,0,0,des_start_0
104,0,0,0,des_start_0
2371,0,0,0,des_start_0
1219,0,0,0,des_start_0
735,0,0,0,des_start_0
1545,0,0,0,des_start_0
8,0,0,0,des_start_0
2057,0,0,0,des_start_0
1033,0,0,0,des_start_0
806,0,0,0,des_start_0
1736,0,0,0,des_start_0
105,0,0,0,des_start_0
2376,0,0,0,des_start_0
1224,0,0,0,des_start_0
608,0,0,0,des_start_0
1546,0,0,0,des_start_0
9,0,0,0,des_start_0
2058,0,0,0,des_start_0
1034,0,0,0,des_start_0
807,0,0,0,des_start_0
1737,0,0,0,des_start_0
106,0,0,0,des_start_0
2377,0,0,0,des_start_0
1225,0,0,0,des_start_0
609,0,0,0,des_start_0
1547,0,0,0,des_start_0
10,0,0,0,des_start_0
2059,0,0,0,des_start_0
1035,0,0,0,des_start_0
812,0,0,0,des_start_0
1738,0,0,0,des_start_0
107,0,0,0,des_start_0
2378,0,0,0,des_start_0
1226,0,0,0,des_start_0
610,0,0,0,des_start_0
1540,0,0,0,des_start_0
11,0,0,0,des_start_0
2052,0,0,0,des_start_0
1028,0,0,0,des_start_0
813,0,0,0,des_start_0
1739,0,0,0,des_start_0
100,0,0,0,des_start_0
2379,0,0,0,des_start_0
1227,0,0,0,des_start_0
611,0,0,0,des_start_0
1541,0,0,0,des_start_0
4,0,0,0,des_start_0
2053,0,0,0,des_start_0
1029,0,0,0,des_start_0
814,0,0,0,des_start_0
1732,0,0,0,des_start_0
101,0,0,0,des_start_0
2372,0,0,0,des_start_0
1220,0,0,0,des_start_0
616,0,0,0,des_start_0
1542,0,0,0,des_start_0
5,0,0,0,des_start_0
2054,0,0,0,des_start_0
1030,0,0,0,des_start_0
815,0,0,0,des_start_0
1733,0,0,0,des_start_0
102,0,0,0,des_start_0
2373,0,0,0,des_start_0
1221,0,0,0,des_start_0
617,0,0,0,des_start_0
1543,0,0,0,des_start_0
6,0,0,0,des_start_0
2055,0,0,0,des_start_0
1031,0,0,0,des_start_0
816,0,0,0,des_start_0
1734,0,0,0,des_start_0
103,0,0,0,des_start_0
2374,0,0,0,des_start_0
1222,0,0,0,des_start_0
618,0,0,0,des_start_0
1548,0,0,0,des_start_0
7,0,0,0,des_start_0
2060,0,0,0,des_start_0
1036,0,0,0,des_start_0
817,0,0,0,des_start_0
1735,0,0,0,des_start_0
108,0,0,0,des_start_0
2375,0,0,0,des_start_0
1223,0,0,0,des_start_0
619,0,0,0,des_start_0
1549,0,0,0,des_start_0
12,0,0,0,des_start_0
2061,0,0,0,des_start_0
1037,0,0,0,des_start_0
818,0,0,0,des_start_0
1740,0,0,0,des_start_0
109,0,0,0,des_start_0
2380,0,0,0,des_start_0
1228,0,0,0,des_start_0
612,0,0,0,des_start_0
1550,0,0,0,des_start_0
13,0,0,0,des_start_0
2062,0,0,0,des_start_0
1038,0,0,0,des_start_0
819,0,0,0,des_start_0
1741,0,0,0,des_start_0
110,0,0,0,des_start_0
2381,0,0,0,des_start_0
1229,0,0,0,des_start_0
613,0,0,0,des_start_0
1551,0,0,0,des_start_0
14,0,0,0,des_start_0
2063,0,0,0,des_start_0
1039,0,0,0,des_start_0
824,0,0,0,des_start_0
1742,0,0,0,des_start_0
111,0,0,0,des_start_0
2382,0,0,0,des_start_0
1230,0,0,0,des_start_0
614,0,0,0,des_start_0
1552,0,0,0,des_start_0
15,0,0,0,des_start_0
2064,0,0,0,des_start_0
1040,0,0,0,des_start_0
825,0,0,0,des_start_0
1743,0,0,0,des_start_0
112,0,0,0,des_start_0
2383,0,0,0,des_start_0
1231,0,0,0,des_start_0
615,0,0,0,des_start_0
1553,0,0,0,des_start_0
16,0,0,0,des_start_0
2065,0,0,0,des_start_0
1041,0,0,0,des_start_0
826,0,0,0,des_start_0
1744,0,0,0,des_start_0
113,0,0,0,des_start_0
2384,0,0,0,des_start_0
1232,0,0,0,des_start_0
620,0,0,0,des_start_0
1554,0,0,0,des_start_0
17,0,0,0,des_start_0
2066,0,0,0,des_start_0
1042,0,0,0,des_start_0
827,0,0,0,des_start_0
1745,0,0,0,des_start_0
114,0,0,0,des_start_0
2385,0,0,0,des_start_0
1233,0,0,0,des_start_0
621,0,0,0,des_start_0
1555,0,0,0,des_start_0
18,0,0,0,des_start_0
2067,0,0,0,des_start_0
1043,0,0,0,des_start_0
820,0,0,0,des_start_0
1746,0,0,0,des_start_0
115,0,0,0,des_start_0
2386,0,0,0,des_start_0
1234,0,0,0,des_start_0
622,0,0,0,des_start_0
1560,0,0,0,des_start_0
19,0,0,0,des_start_0
2072,0,0,0,des_start_0
1048,0,0,0,des_start_0
821,0,0,0,des_start_0
1747,0,0,0,des_start_0
120,0,0,0,des_start_0
2387,0,0,0,des_start_0
1235,0,0,0,des_start_0
623,0,0,0,des_start_0
1561,0,0,0,des_start_0
24,0,0,0,des_start_0
2073,0,0,0,des_start_0
1049,0,0,0,des_start_0
822,0,0,0,des_start_0
1752,0,0,0,des_start_0
121,0,0,0,des_start_0
2392,0,0,0,des_start_0
1240,0,0,0,des_start_0
624,0,0,0,des_start_0
1562,0,0,0,des_start_0
25,0,0,0,des_start_0
2074,0,0,0,des_start_0
1050,0,0,0,des_start_0
823,0,0,0,des_start_0
1753,0,0,0,des_start_0
122,0,0,0,des_start_0
2393,0,0,0,des_start_0
1241,0,0,0,des_start_0
625,0,0,0,des_start_0
1563,0,0,0,des_start_0
26,0,0,0,des_start_0
2075,0,0,0,des_start_0
1051,0,0,0,des_start_0
828,0,0,0,des_start_0
1754,0,0,0,des_start_0
123,0,0,0,des_start_0
2394,0,0,0,des_start_0
1242,0,0,0,des_start_0
626,0,0,0,des_start_0
1556,0,0,0,des_start_0
27,0,0,0,des_start_0
2068,0,0,0,des_start_0
1044,0,0,0,des_start_0
829,0,0,0,des_start_0
1755,0,0,0,des_start_0
116,0,0,0,des_start_0
2395,0,0,0,des_start_0
1243,0,0,0,des_start_0
627,0,0,0,des_start_0
1557,0,0,0,des_start_0
20,0,0,0,des_start_0
2069,0,0,0,des_start_0
1045,0,0,0,des_start_0
830,0,0,0,des_start_0
1748,0,0,0,des_start_0
117,0,0,0,des_start_0
2388,0,0,0,des_start_0
1236,0,0,0,des_start_0
632,0,0,0,des_start_0
1558,0,0,0,des_start_0
21,0,0,0,des_start_0
2070,0,0,0,des_start_0
1046,0,0,0,des_start_0
831,0,0,0,des_start_0
1749,0,0,0,des_start_0
118,0,0,0,des_start_0
2389,0,0,0,des_start_0
1237,0,0,0,des_start_0
633,0,0,0,des_start_0
1559,0,0,0,des_start_0
22,0,0,0,des_start_0
2071,0,0,0,des_start_0
1047,0,0,0,des_start_0
896,0,0,0,des_start_0
1750,0,0,0,des_start_0
119,0,0,0,des_start_0
2390,0,0,0,des_start_0
1238,0,0,0,des_start_0
634,0,0,0,des_start_0
1564,0,0,0,des_start_0
23,0,0,0,des_start_0
2076,0,0,0,des_start_0
1052,0,0,0,des_start_0
897,0,0,0,des_start_0
1751,0,0,0,des_start_0
124,0,0,0,des_start_0
2391,0,0,0,des_start_0
1239,0,0,0,des_start_0
635,0,0,0,des_start_0
1565,0,0,0,des_start_0
28,0,0,0,des_start_0
2077,0,0,0,des_start_0
1053,0,0,0,des_start_0
898,0,0,0,des_start_0
1756,0,0,0,des_start_0
125,0,0,0,des_start_0
2396,0,0,0,des_start_0
1244,0,0,0,des_start_0
628,0,0,0,des_start_0
1566,0,0,0,des_start_0
29,0,0,0,des_start_0
2078,0,0,0,des_start_0
1054,0,0,0,des_start_0
899,0,0,0,des_start_0
1757,0,0,0,des_start_0
126,0,0,0,des_start_0
2397,0,0,0,des_start_0
1245,0,0,0,des_start_0
629,0,0,0,des_start_0
1567,0,0,0,des_start_0
30,0,0,0,des_start_0
2079,0,0,0,des_start_0
1055,0,0,0,des_start_0
904,0,0,0,des_start_0
1758,0,0,0,des_start_0
127,0,0,0,des_start_0
2398,0,0,0,des_start_0
1246,0,0,0,des_start_0
630,0,0,0,des_start_0
