x,y,z,time,label
104,0,0,0,des_start_0
2185,0,0,0,des_start_0
1449,0,0,0,des_start_0
926,0,0,0,des_start_0
1640,0,0,0,des_start_0
137,0,0,0,des_start_0
2120,0,0,0,des_start_0
1128,0,0,0,des_start_0
748,0,0,0,des_start_0
1962,0,0,0,des_start_0
105,0,0,0,des_start_0
2186,0,0,0,des_start_0
1450,0,0,0,des_start_0
927,0,0,0,des_start_0
1641,0,0,0,des_start_0
138,0,0,0,des_start_0
2121,0,0,0,des_start_0
1129,0,0,0,des_start_0
749,0,0,0,des_start_0
1963,0,0,0,des_start_0
106,0,0,0,des_start_0
2187,0,0,0,des_start_0
1451,0,0,0,des_start_0
640,0,0,0,des_start_0
1642,0,0,0,des_start_0
139,0,0,0,des_start_0
2122,0,0,0,des_start_0
1130,0,0,0,des_start_0
750,0,0,0,des_start_0
1956,0,0,0,des_start_0
107,0,0,0,des_start_0
2180,0,0,0,des_start_0
1444,0,0,0,des_start_0
641,0,0,0,des_start_0
1643,0,0,0,des_start_0
132,0,0,0,des_start_0
2123,0,0,0,des_start_0
1131,0,0,0,des_start_0
751,0,0,0,des_start_0
1957,0,0,0,des_start_0
100,0,0,0,des_start_0
2181,0,0,0,des_start_0
1445,0,0,0,des_start_0
642,0,0,0,des_start_0
1636,0,0,0,des_start_0
133,0,0,0,des_start_0
2116,0,0,0,des_start_0
1124,0,0,0,des_start_0
752,0,0,0,des_start_0
1958,0,0,0,des_start_0
101,0,0,0,des_start_0
2182,0,0,0,des_start_0
1446,0,0,0,des_start_0
643,0,0,0,des_start_0
1637,0,0,0,des_start_0
134,0,0,0,des_start_0
2117,0,0,0,des_start_0
1125,0,0,0,des_start_0
753,0,0,0,des_start_0
1959,0,0,0,des_start_0
102,0,0,0,des_start_0
2183,0,0,0,des_start_0
1447,0,0,0,des_start_0
648,0,0,0,des_start_0
1638,0,0,0,des_start_0
135,0,0,0,des_start_0
2118,0,0,0,des_start_0
1126,0,0,0,des_start_0
754,0,0,0,des_start_0
1964,0,0,0,des_start_0
103,0,0,0,des_start_0
2188,0,0,0,des_start_0
1452,0,0,0,des_start_0
649,0,0,0,des_start_0
1639,0,0,0,des_start_0
140,0,0,0,des_start_0
2119,0,0,0,des_start_0
1127,0,0,0,des_start_0
755,0,0,0,des_start_0
1965,0,0,0,des_start_0
108,0,0,0,des_start_0
2189,0,0,0,des_start_0
1453,0,0,0,des_start_0
650,0,0,0,des_start_0
1644,0,0,0,des_start_0
141,0,0,0,des_start_0
2124,0,0,0,des_start_0
1132,0,0,0,des_start_0
760,0,0,0,des_start_0
1966,0,0,0,des_start_0
109,0,0,0,des_start_0
2190,0,0,0,des_start_0
1454,0,0,0,des_start_0
651,0,0,0,des_start_0
1645,0,0,0,des_start_0
142,0,0,0,des_start_0
2125,0,0,0,des_start_0
1133,0,0,0,des_start_0
761,0,0,0,des_start_0
1967,0,0,0,des_start_0
110,0,0,0,des_start_0
2191,0,0,0,des_start_0
1455,0,0,0,des_start_0
644,0,0,0,des_start_0
1646,0,0,0,des_start_0
143,0,0,0,des_start_0
2126,0,0,0,des_start_0
1134,0,0,0,des_start_0
762,0,0,0,des_start_0
1968,0,0,0,des_start_0
111,0,0,0,des_start_0
2192,0,0,0,des_start_0
1456,0,0,0,des_start_0
645,0,0,0,des_start_0
1647,0,0,0,des_start_0
144,0,0,0,des_start_0
2127,0,0,0,des_start_0
1135,0,0,0,des_start_0
763,0,0,0,des_start_0
1969,0,0,0,des_start_0
112,0,0,0,des_start_0
2193,0,0,0,des_start_0
1457,0,0,0,des_start_0
646,0,0,0,des_start_0
1648,0,0,0,des_start_0
